game_id,round,TP,year,player,teamname,list,team,country,faction,valid
674,5,1,2016,Chris Green,Team USA White,Kaya 2,2,USA,circle,TRUE
675,5,0,2016,Michael Ireland,Team USA White,Helynna 1,2,USA,retribution,TRUE
676,5,0,2016,Michael Dick,Team Scotland Irn,Wurmwood 1,2,Scotland,circle,TRUE
677,5,0,2016,Alasdair Johnstone,Team Scotland Irn,Haley 2,2,Scotland,cygnar,TRUE
678,5,0,2016,Fraser McFetridge,Team Scotland Irn,Rask 1,2,Scotland,minions,TRUE
679,5,1,2016,Bryce Johnston,Team Scotland Irn,Amon 1,2,Scotland,protectorate,TRUE
680,5,1,2016,William Cruickshanks,Team Scotland Irn,Iron Mother 1,2,Scotland,convergence,TRUE
681,5,0,2016,Christian Metz,Team Germany Gold,Vladimir 1,2,Germany,khador,TRUE
682,5,0,2016,Christopher Muller,Team Germany Gold,Severius 2,2,Germany,protectorate,TRUE
683,5,0,2016,Bernhard Fischer,Team Germany Gold,Kaya 2,2,Germany,circle,TRUE
684,5,1,2016,Moritz Gatt,Team Germany Gold,Amon 1,2,Germany,protectorate,TRUE
685,5,0,2016,Philipp Schaper,Team Germany Gold,Vyros 2,2,Germany,retribution,TRUE
686,5,1,2016,Jeff Galea,Team Australia Koala,Kaelyssa 1,2,Australia,retribution,TRUE
687,5,1,2016,David Potts,Team Australia Koala,Xerxis 1,2,Australia,skorne,TRUE
688,5,0,2016,Aaron Wale,Team Australia Koala,Scaverous 1,2,Australia,cryx,TRUE
689,5,0,2016,Peter Bates,Team Australia Koala,Severius 2,2,Australia,protectorate,TRUE
690,5,0,2016,Josh Bates,Team Australia Koala,Caine 2,2,Australia,cygnar,TRUE
691,5,1,2016,Antti Jussila,Team Finland Joukahainen,Magnus 2,2,Finland,mercenaries,TRUE
692,5,0,2016,Jarkko Vahamaa,Team Finland Joukahainen,Kromac 2,2,Finland,circle,TRUE
693,5,1,2016,Tuomas Toimela,Team Finland Joukahainen,Xerxis 1,2,Finland,skorne,TRUE
694,5,0,2016,Joonas Heinonen,Team Finland Joukahainen,Axis 1,2,Finland,convergence,TRUE
695,5,0,2016,Jani Kautto,Team Finland Joukahainen,Thyra 1,2,Finland,protectorate,TRUE
696,5,0,2016,Casper Jellema,Team Netherlands Van Gogh,Wurmwood 1,2,Netherlands,circle,TRUE
697,5,0,2016,Paul de Geus,Team Netherlands Van Gogh,Lylyth 3,2,Netherlands,legion,TRUE
698,5,1,2016,Frederik Punt,Team Netherlands Van Gogh,Rask 1,2,Netherlands,minions,TRUE
699,5,1,2016,Georg Buscha,Team Netherlands Van Gogh,Helynna 1,2,Netherlands,retribution,TRUE
700,5,1,2016,Sietse Sommeling,Team Netherlands Van Gogh,Vyros 2,2,Netherlands,retribution,TRUE
701,5,1,2016,Iiro Järvenpää,Team Finland Ilmarinen,Zaal 1,2,Finland,skorne,TRUE
702,5,1,2016,Teppo Aro,Team Finland Ilmarinen,Nemo 3,2,Finland,cygnar,TRUE
703,5,0,2016,Hermanni Raatevaara,Team Finland Ilmarinen,Irusk 2,2,Finland,khador,TRUE
704,5,0,2016,Teemu Aro,Team Finland Ilmarinen,Vladimir 2,2,Finland,khador,TRUE
705,5,0,2016,Samu Jarvinen,Team Finland Ilmarinen,Baldur 2,2,Finland,circle,TRUE
706,5,0,2016,Kevin Maeder,Team France Obelix,Rhyas 1,2,France,legion,TRUE
707,5,1,2016,Baptiste Schmittlin,Team France Obelix,Severius 2,2,France,protectorate,TRUE
708,5,1,2016,Kevin Aourragh,Team France Obelix,Skarre 1,2,France,cryx,TRUE
709,5,1,2016,Alexandre Maiffret,Team France Obelix,Grayle 1,2,France,circle,TRUE
710,5,0,2016,Adrien Cahier,Team France Obelix,Harkevich 1,2,France,khador,TRUE
711,5,0,2016,Russell Harman,Team Australia Wallaby,Deneghra 1,2,Australia,cryx,TRUE
712,5,1,2016,Rohan Mowle,Team Australia Wallaby,Reznik 1,2,Australia,protectorate,TRUE
713,5,0,2016,Dimitri Sarbanis,Team Australia Wallaby,Harbinger 1,2,Australia,protectorate,TRUE
714,5,0,2016,Liam Gallagher,Team Australia Wallaby,Carver 1,2,Australia,minions,TRUE
715,5,1,2016,Henry Wagner,Team Australia Wallaby,Thagrosh 1,2,Australia,legion,TRUE
716,5,0,2016,Julien Lesage,Team USA Blue,Doomshaper 3,2,USA,trollbloods,TRUE
717,5,0,2016,Jeremy Lee,Team USA Blue,Kromac 2,2,USA,circle,TRUE
718,5,1,2016,Brian Marino,Team USA Blue,Vayl 2,2,USA,legion,TRUE
719,5,0,2016,Jay Larsen,Team USA Blue,Madrak 2,2,USA,trollbloods,TRUE
720,5,0,2016,Dan Yount,Team USA Blue,Wurmwood 1,2,USA,circle,TRUE
721,5,1,2016,Bruno Settimelli,Team Portugal Primal,Madrak 2,2,Portugal,trollbloods,TRUE
722,5,0,2016,Alberto Santos,Team Portugal Primal,Sorscha 1,2,Portugal,khador,TRUE
723,5,0,2016,Luis Leite,Team Portugal Primal,Severius 2,2,Portugal,protectorate,TRUE
724,5,0,2016,Joao Isidro,Team Portugal Primal,Baldur 1,2,Portugal,circle,TRUE
725,5,0,2016,Andre Valentim,Team Portugal Primal,Issyria 1,2,Portugal,retribution,TRUE
726,5,0,2016,Orestis Argiropoulos,Team Greece Prime,Agathia 1,2,Greece,cryx,TRUE
727,5,0,2016,Panagiotis Demiris,Team Greece Prime,Naaresh 1,2,Greece,skorne,TRUE
728,5,0,2016,George Banavos,Team Greece Prime,Rasheth 1,2,Greece,skorne,TRUE
729,5,0,2016,Dimitris Kasdiovasilis,Team Greece Prime,Ragnor 1,2,Greece,trollbloods,TRUE
730,5,1,2016,Nikos Kerazoglou,Team Greece Prime,Butcher 3,2,Greece,khador,TRUE
731,5,1,2016,Frazer Penman,Team Scotland Bru,Ragnor 1,2,Scotland,trollbloods,TRUE
732,5,1,2016,Nicholas Joyce,Team Scotland Bru,Gorten 1,2,Scotland,mercenaries,TRUE
733,5,1,2016,David Mace,Team Scotland Bru,Lylyth 3,2,Scotland,legion,TRUE
734,5,1,2016,Ian Campbell,Team Scotland Bru,Wurmwood 1,2,Scotland,circle,TRUE
735,5,1,2016,Ross Harkin,Team Scotland Bru,Irusk 2,2,Scotland,khador,TRUE
736,5,1,2016,Nathan Hoole,Team England Lions,Stryker 2,2,England,cygnar,TRUE
737,5,1,2016,Matt Goligher,Team England Lions,Ragnor 1,2,England,trollbloods,TRUE
738,5,1,2016,Dominic Leedham,Team England Lions,Caine 2,2,England,cygnar,TRUE
739,5,1,2016,Ben diBosdari,Team England Lions,Lucant 1,2,England,convergence,TRUE
740,5,0,2016,Brett Wilkie,Team England Lions,Baldur 2,2,England,circle,TRUE
741,5,0,2016,Laurens Tanguy,Team Belgium Prinzesschen,Vyros 2,2,Belgium,retribution,TRUE
742,5,0,2016,Wout Maerschalck,Team Belgium Prinzesschen,Sloan 1,2,Belgium,cygnar,TRUE
743,5,1,2016,Tommy Geuns,Team Belgium Prinzesschen,Maddox 1,2,Belgium,cygnar,TRUE
744,5,1,2016,Klaas Luyckx,Team Belgium Prinzesschen,Ragnor 1,2,Belgium,trollbloods,TRUE
745,5,0,2016,Dirk Pintjens,Team Belgium Prinzesschen,High Reclaimer 1,2,Belgium,protectorate,TRUE
746,5,0,2016,Jakub Grzegorzek,Team Norway Red,High Reclaimer 1,2,Norway,protectorate,TRUE
747,5,1,2016,Gard Andresen,Team Norway Red,Ossyan 1,2,Norway,retribution,TRUE
748,5,0,2016,Jarle Svendsrud,Team Norway Red,Haley 2,2,Norway,cygnar,TRUE
749,5,1,2016,Jonas Brand,Team Norway Red,Kromac 1,2,Norway,circle,TRUE
750,5,1,2016,Terje Boye,Team Norway Red,Vladimir 1,2,Norway,khador,TRUE
751,5,1,2016,Tomáš Pešták,Team Czech Republic Red,Skarre 2,2,Czech.Republic,cryx,TRUE
752,5,1,2016,Michal Dzurenda,Team Czech Republic Red,Issyria 1,2,Czech.Republic,retribution,TRUE
753,5,0,2016,Adam Tuma,Team Czech Republic Red,Kreoss 1,2,Czech.Republic,protectorate,TRUE
754,5,1,2016,Daniel Bogdanoski,Team Czech Republic Red,Vladimir 2,2,Czech.Republic,khador,TRUE
755,5,1,2016,Lukáš Maršík,Team Czech Republic Red,Madrak 2,2,Czech.Republic,trollbloods,TRUE
756,5,0,2016,Spyros Karakitsos,Team Greece Epic,Skarre 1,2,Greece,cryx,TRUE
757,5,1,2016,Marios Oikonomopoulos,Team Greece Epic,Lylyth 3,2,Greece,legion,TRUE
758,5,1,2016,Konstantinos Oikonomopoulos,Team Greece Epic,Harkevich 1,2,Greece,khador,TRUE
759,5,1,2016,Giannis Agoras,Team Greece Epic,Lucant 1,2,Greece,convergence,TRUE
760,5,1,2016,Andreas Rizopoulos,Team Greece Epic,Xerxis 1,2,Greece,skorne,TRUE
761,5,1,2016,Chen Ge,Team China Egg Roll,Amon 1,2,China,protectorate,TRUE
762,5,0,2016,Guanbo Liu,Team China Egg Roll,Asphyxious 3,2,China,cryx,TRUE
763,5,1,2016,He Jiang,Team China Egg Roll,Madrak 2,2,China,trollbloods,TRUE
764,5,0,2016,Luke Pollard,Team China Egg Roll,Kromac 2,2,China,circle,TRUE
765,5,1,2016,Jason Mcleod,Team China Egg Roll,Carver 1,2,China,minions,TRUE
766,5,0,2016,Asbjorn Willarsrud,Team Norway Blue,Wurmwood 1,2,Norway,circle,TRUE
767,5,0,2016,Endre Fodstad,Team Norway Blue,Lucant 1,2,Norway,convergence,TRUE
768,5,1,2016,Leif Bohli,Team Norway Blue,Butcher 3,2,Norway,khador,TRUE
769,5,0,2016,Mats Aubell,Team Norway Blue,Madrak 2,2,Norway,trollbloods,TRUE
770,5,1,2016,Martin Andre Rohme,Team Norway Blue,Absylonia 2,2,Norway,legion,TRUE
771,5,1,2016,Brin Blatnik,Team Slovenia,Doomshaper 2,2,Slovenia,trollbloods,TRUE
772,5,1,2016,Maksimiljan Galos,Team Slovenia,Wurmwood 1,2,Slovenia,circle,TRUE
773,5,0,2016,Tomaz Kovacic,Team Slovenia,Caine 2,2,Slovenia,cygnar,TRUE
774,5,0,2016,Jan Kleva Ivancic,Team Slovenia,Butcher 3,2,Slovenia,khador,TRUE
775,5,1,2016,Jean-Sebastien Imbeau,Team Slovenia,Kreoss 1,2,Slovenia,protectorate,TRUE
776,5,0,2016,Joao Morais,Team Portugal Prime,Rasheth 1,2,Portugal,skorne,TRUE
777,5,1,2016,Nuno Sequeira,Team Portugal Prime,Terminus 1,2,Portugal,cryx,TRUE
778,5,1,2016,Paulo Morais,Team Portugal Prime,Haley 2,2,Portugal,cygnar,TRUE
779,5,1,2016,Alexis Vallalta,Team Portugal Prime,Lucant 1,2,Portugal,NA,FALSE
780,5,1,2016,Vasco Oliveira,Team Portugal Prime,Vayl 1,2,Portugal,legion,TRUE
781,5,0,2016,Mateusz Dziewanowski,Team Poland Storks,Helynna 1,2,Poland,retribution,TRUE
782,5,1,2016,Piotr Gotowiec,Team Poland Storks,Sorscha 1,2,Poland,khador,TRUE
783,5,1,2016,Karol Sosnowski,Team Poland Storks,Baldur 2,2,Poland,circle,TRUE
784,5,0,2016,Andrzej Reszelski,Team Poland Storks,Severius 2,2,Poland,protectorate,TRUE
785,5,1,2016,Adam Szymanski,Team Poland Storks,Stryker 1,2,Poland,cygnar,TRUE
786,5,1,2016,Marc Trautmann,Team Switzerland Chocolate,Helynna 1,2,Switzerland,retribution,TRUE
787,5,0,2016,Michael Ilegems,Team Switzerland Chocolate,Amon 1,2,Switzerland,protectorate,TRUE
788,5,1,2016,Robi Deola,Team Switzerland Chocolate,Thyra 1,2,Switzerland,protectorate,TRUE
789,5,1,2016,Marco Bernasconi,Team Switzerland Chocolate,Goreshade 1,2,Switzerland,cryx,TRUE
790,5,1,2016,Giaccomo Mader,Team Switzerland Chocolate,Haley 2,2,Switzerland,cygnar,TRUE
791,5,1,2016,Andy Beattie,Team Northern Ireland,Wurmwood 1,2,Northern.Ireland,circle,TRUE
792,5,0,2016,Ian Alderdice,Team Northern Ireland,Arkadius 1,2,Northern.Ireland,minions,TRUE
793,5,1,2016,Adam Fox,Team Northern Ireland,Xerxis 1,2,Northern.Ireland,skorne,TRUE
794,5,1,2016,Gerard O'Brien,Team Northern Ireland,Goreshade 1,2,Northern.Ireland,cryx,TRUE
795,5,1,2016,Jonathon Graham,Team Northern Ireland,High Reclaimer 1,2,Northern.Ireland,protectorate,TRUE
796,5,1,2016,Tomas Sedlon,Team Czech Republic White,Irusk 2,2,Czech.Republic,khador,TRUE
797,5,0,2016,Vojtech Medonos,Team Czech Republic White,Doomshaper 2,2,Czech.Republic,trollbloods,TRUE
798,5,1,2016,Stepan Slavik,Team Czech Republic White,Lylyth 3,2,Czech.Republic,legion,TRUE
799,5,0,2016,Jiri Kares,Team Czech Republic White,Wurmwood 1,2,Czech.Republic,circle,TRUE
800,5,0,2016,Josef Skladanka,Team Czech Republic White,Haley 1,2,Czech.Republic,cygnar,TRUE
801,6,1,2016,Robin Maukisch,Team Germany Black,Baldur 2,2,Germany,circle,TRUE
802,6,1,2016,Moritz Riegler,Team Germany Black,Ossyan 1,2,Germany,retribution,TRUE
803,6,1,2016,Sascha Maisel,Team Germany Black,High Reclaimer 2,2,Germany,protectorate,TRUE
804,6,0,2016,Ben Fuzi,Team Germany Black,Haley 2,2,Germany,cygnar,TRUE
805,6,1,2016,Dominik de Cassan,Team Germany Black,Axis 1,2,Germany,convergence,TRUE
806,6,0,2016,Alasdair Johnstone,Team Scotland Irn,Haley 2,2,Scotland,cygnar,TRUE
807,6,0,2016,Fraser McFetridge,Team Scotland Irn,Rask 1,2,Scotland,minions,TRUE
808,6,0,2016,Michael Dick,Team Scotland Irn,Wurmwood 1,2,Scotland,circle,TRUE
809,6,0,2016,Bryce Johnston,Team Scotland Irn,Severius 1,2,Scotland,protectorate,TRUE
810,6,0,2016,William Cruickshanks,Team Scotland Irn,Iron Mother 1,2,Scotland,convergence,TRUE
811,6,1,2016,Sebastian Kaas Petersen,Team Denmark Asgaard,Vayl 2,2,Denmark,legion,TRUE
812,6,1,2016,Frederik Munch,Team Denmark Asgaard,Montador 1,2,Denmark,mercenaries,TRUE
813,6,0,2016,Nikolaj Ulf,Team Denmark Asgaard,Irusk 2,2,Denmark,khador,TRUE
814,6,1,2016,Marc Nielsen,Team Denmark Asgaard,High Reclaimer 1,2,Denmark,protectorate,TRUE
815,6,1,2016,Peter Bom Jensen,Team Denmark Asgaard,Baldur 2,2,Denmark,circle,TRUE
816,6,0,2016,David Beauchamp,Team Canada Goose,Kaelyssa 1,2,Canada,retribution,TRUE
817,6,0,2016,Chris Orr,Team Canada Goose,Lylyth 3,2,Canada,legion,TRUE
818,6,0,2016,Bubba Dalton,Team Canada Goose,Karchev 1,2,Canada,khador,TRUE
819,6,0,2016,Tim Fung,Team Canada Goose,Wurmwood 1,2,Canada,circle,TRUE
820,6,0,2016,Chandler Davidson,Team Canada Goose,Severius 2,2,Canada,protectorate,TRUE
821,6,0,2016,Andreas Holm,Team Sweden Nobel,Kaelyssa 1,2,Sweden,retribution,TRUE
822,6,1,2016,Christoffer Wedding,Team Sweden Nobel,Issyria 1,2,Sweden,retribution,TRUE
823,6,1,2016,Filip Zingmark,Team Sweden Nobel,Wurmwood 1,2,Sweden,circle,TRUE
824,6,0,2016,Johan Dyrlind,Team Sweden Nobel,Karchev 1,2,Sweden,khador,TRUE
825,6,0,2016,Olov Winroth,Team Sweden Nobel,Haley 2,2,Sweden,cygnar,TRUE
826,6,1,2016,Christian Metz,Team Germany Gold,Vladimir 1,2,Germany,khador,TRUE
827,6,1,2016,Moritz Gatt,Team Germany Gold,Amon 1,2,Germany,protectorate,TRUE
828,6,0,2016,Bernhard Fischer,Team Germany Gold,Kaya 2,2,Germany,circle,TRUE
829,6,0,2016,Christopher Muller,Team Germany Gold,High Reclaimer 1,2,Germany,protectorate,TRUE
830,6,1,2016,Philipp Schaper,Team Germany Gold,Ravyn 1,2,Germany,retribution,TRUE
831,6,0,2016,Lukasz Kruszenski,Team Canada Moose,Vayl 2,2,Canada,NA,FALSE
832,6,0,2016,Cory Doyle,Team Canada Moose,Kreoss 3,2,Canada,protectorate,TRUE
833,6,0,2016,Dustin McWhirter,Team Canada Moose,Stryker 2,2,Canada,cygnar,TRUE
834,6,0,2016,Jeff Everitt,Team Canada Moose,Irusk 2,2,Canada,khador,TRUE
835,6,0,2016,RJ Marchant,Team Canada Moose,Saeryn 2 & Rhyas 2,2,Canada,legion,TRUE
836,6,0,2016,Mikko Heinola,Team Finland Väinämöinen,Severius 2,2,Finland,protectorate,TRUE
837,6,0,2016,Tero Sarkijarvi,Team Finland Väinämöinen,Goreshade 1,2,Finland,cryx,TRUE
838,6,0,2016,Pauli Lehtoranta,Team Finland Väinämöinen,Rask 1,2,Finland,minions,TRUE
839,6,1,2016,Jaakko Uusitupa,Team Finland Väinämöinen,Haley 2,2,Finland,cygnar,TRUE
840,6,0,2016,Tatu Purhonen,Team Finland Väinämöinen,Kromac 2,2,Finland,circle,TRUE
841,6,1,2016,Denis Korzun,Team Sweden Dynamite,Borka 1,2,Sweden,trollbloods,TRUE
842,6,0,2016,Rickard Nilsson,Team Sweden Dynamite,Rask 1,2,Sweden,minions,TRUE
843,6,0,2016,Joakim Rapp,Team Sweden Dynamite,Karchev 1,2,Sweden,khador,TRUE
844,6,0,2016,Stefan Benediktsson,Team Sweden Dynamite,Deneghra 1,2,Sweden,cryx,TRUE
845,6,1,2016,Gustav Berggren,Team Sweden Dynamite,Arkadius 1,2,Sweden,minions,TRUE
846,6,1,2016,Dan Yount,Team USA Blue,Wurmwood 1,2,USA,circle,TRUE
847,6,1,2016,Jeremy Lee,Team USA Blue,Kaya 2,2,USA,circle,TRUE
848,6,0,2016,Brian Marino,Team USA Blue,Vayl 2,2,USA,legion,TRUE
849,6,0,2016,Julien Lesage,Team USA Blue,Gunnbjorn 1,2,USA,trollbloods,TRUE
850,6,0,2016,Jay Larsen,Team USA Blue,Madrak 2,2,USA,trollbloods,TRUE
851,6,0,2016,Rohan Mowle,Team Australia Wallaby,Reznik 1,2,Australia,protectorate,TRUE
852,6,1,2016,Dimitri Sarbanis,Team Australia Wallaby,Harbinger 1,2,Australia,protectorate,TRUE
853,6,0,2016,Henry Wagner,Team Australia Wallaby,Lylyth 3,2,Australia,legion,TRUE
854,6,0,2016,Liam Gallagher,Team Australia Wallaby,Carver 1,2,Australia,minions,TRUE
855,6,1,2016,Russell Harman,Team Australia Wallaby,Deneghra 1,2,Australia,cryx,TRUE
856,6,0,2016,Wout Maerschalck,Team Belgium Prinzesschen,Haley 2,2,Belgium,cygnar,TRUE
857,6,0,2016,Dirk Pintjens,Team Belgium Prinzesschen,Amon 1,2,Belgium,protectorate,TRUE
858,6,0,2016,Klaas Luyckx,Team Belgium Prinzesschen,Ragnor 1,2,Belgium,trollbloods,TRUE
859,6,1,2016,Tommy Geuns,Team Belgium Prinzesschen,Maddox 1,2,Belgium,cygnar,TRUE
860,6,1,2016,Laurens Tanguy,Team Belgium Prinzesschen,Vyros 2,2,Belgium,retribution,TRUE
861,6,1,2016,Diego Moruzzo,Team Italy Leonardo,Reznik 1,2,Italy,protectorate,TRUE
862,6,1,2016,Francesco Recchiuti,Team Italy Leonardo,Deneghra 1,2,Italy,cryx,TRUE
863,6,1,2016,Davide Insinna,Team Italy Leonardo,Madrak 2,2,Italy,trollbloods,TRUE
864,6,0,2016,Vincenzo Rotondo,Team Italy Leonardo,Caine 2,2,Italy,cygnar,TRUE
865,6,1,2016,Andrea Cesana,Team Italy Leonardo,Irusk 2,2,Italy,khador,TRUE
866,6,0,2016,Bret Fogel,Team USA Red,Tanith 1,2,USA,circle,TRUE
867,6,0,2016,Mike Puryear,Team USA Red,Harbinger 1,2,USA,protectorate,TRUE
868,6,0,2016,Billy Robin,Team USA Red,Caine 2,2,USA,cygnar,TRUE
869,6,0,2016,David Smith,Team USA Red,Damiano 1,2,USA,mercenaries,TRUE
870,6,0,2016,Jason Flanzer,Team USA Red,Gunnbjorn 1,2,USA,trollbloods,TRUE
871,6,0,2016,Alfredo Virgillito,Team Germany Red,Doomshaper 2,2,Germany,trollbloods,TRUE
872,6,1,2016,Martin Huf,Team Germany Red,Vayl 2,2,Germany,legion,TRUE
873,6,1,2016,Niels Pecherz,Team Germany Red,Vyros 2,2,Germany,retribution,TRUE
874,6,0,2016,Florian Platte,Team Germany Red,Amon 1,2,Germany,protectorate,TRUE
875,6,1,2016,Hinnerk Fischer,Team Germany Red,Severius 2,2,Germany,protectorate,TRUE
876,6,1,2016,Jaromir Skirmuntt,Team Poland Marmots,Kaelyssa 1,2,Poland,retribution,TRUE
877,6,1,2016,Mateusz Szulc,Team Poland Marmots,Gorten 1,2,Poland,mercenaries,TRUE
878,6,1,2016,Adam Szugajew,Team Poland Marmots,Vladimir 1,2,Poland,khador,TRUE
879,6,1,2016,Rafal Anusiak,Team Poland Marmots,Montador 1,2,Poland,mercenaries,TRUE
880,6,1,2016,Wiktor Harezlak,Team Poland Marmots,Asphyxious 3,2,Poland,cryx,TRUE
881,6,1,2016,Frederik Punt,Team Netherlands Van Gogh,Rask 1,2,Netherlands,minions,TRUE
882,6,0,2016,Paul de Geus,Team Netherlands Van Gogh,Lylyth 1,2,Netherlands,legion,TRUE
883,6,0,2016,Georg Buscha,Team Netherlands Van Gogh,Helynna 1,2,Netherlands,retribution,TRUE
884,6,1,2016,Sietse Sommeling,Team Netherlands Van Gogh,Issyria 1,2,Netherlands,retribution,TRUE
885,6,0,2016,Casper Jellema,Team Netherlands Van Gogh,Wurmwood 1,2,Netherlands,circle,TRUE
886,6,1,2016,Fraser Phillips,Team Middle East,Caine 2,2,Middle.East,NA,FALSE
887,6,0,2016,Bryce Geeraert,Team Middle East,Baldur 2,2,Middle.East,circle,TRUE
888,6,1,2016,Eric Liu,Team Middle East,Asphyxious 3,2,Middle.East,cryx,TRUE
889,6,1,2016,Joseph Hanna,Team Middle East,Xerxis 1,2,Middle.East,skorne,TRUE
890,6,1,2016,Josh Blakemore,Team Middle East,Severius 2,2,Middle.East,protectorate,TRUE
891,6,0,2016,Matthieu Vega Mouskapet,Team France Asterix,Skarre 1,2,France,cryx,TRUE
892,6,0,2016,Antoine Granet Tza,Team France Asterix,Wurmwood 1,2,France,circle,TRUE
893,6,0,2016,Julien Dupoirieux,Team France Asterix,Baldur 2,2,France,circle,TRUE
894,6,0,2016,Victor Pons Tec,Team France Asterix,Madrak 2,2,France,trollbloods,TRUE
895,6,1,2016,Pierre Arnauld de Seze,Team France Asterix,Butcher 3,2,France,khador,TRUE
896,6,0,2016,Adrien Cahier,Team France Obelix,Harkevich 1,2,France,khador,TRUE
897,6,0,2016,Kevin Maeder,Team France Obelix,Thagrosh 1,2,France,legion,TRUE
898,6,0,2016,Baptiste Schmittlin,Team France Obelix,Severius 2,2,France,protectorate,TRUE
899,6,0,2016,Kevin Aourragh,Team France Obelix,Scaverous 1,2,France,cryx,TRUE
900,6,1,2016,Alexandre Maiffret,Team France Obelix,Grayle 1,2,France,circle,TRUE
901,6,1,2016,Martin Andre Rohme,Team Norway Blue,Absylonia 2,2,Norway,legion,TRUE
902,6,1,2016,Endre Fodstad,Team Norway Blue,Lucant 1,2,Norway,convergence,TRUE
903,6,0,2016,Leif Bohli,Team Norway Blue,Butcher 3,2,Norway,khador,TRUE
904,6,0,2016,Asbjorn Willarsrud,Team Norway Blue,Wurmwood 1,2,Norway,circle,TRUE
905,6,1,2016,Mats Aubell,Team Norway Blue,Madrak 2,2,Norway,trollbloods,TRUE
906,6,1,2016,Dmitri Pechonkin,Team Latvia,Wurmwood 1,2,Latvia,circle,TRUE
907,6,0,2016,Andrei Isaev,Team Latvia,Caine 2,2,Latvia,cygnar,TRUE
908,6,1,2016,Aleksandr Blumental,Team Latvia,Vladimir 2,2,Latvia,khador,TRUE
909,6,0,2016,Sergei Lakissov,Team Latvia,Thexus 1,2,Latvia,mercenaries,TRUE
910,6,1,2016,Eduard Berdjugin,Team Latvia,Lylyth 3,2,Latvia,legion,TRUE
911,6,0,2016,Enrique Lopez,Team Spain Red,Baldur 2,2,Spain,circle,TRUE
912,6,0,2016,Dorian Gordon,Team Spain Red,Stryker 2,2,Spain,cygnar,TRUE
913,6,1,2016,Raul Segado,Team Spain Red,Deneghra 1,2,Spain,cryx,TRUE
914,6,0,2016,Fernando Segado,Team Spain Red,Vayl 2,2,Spain,legion,TRUE
915,6,1,2016,Javier Sanchez,Team Spain Red,Irusk 2,2,Spain,khador,TRUE
916,6,1,2016,Ross Harkin,Team Scotland Bru,Karchev 1,2,Scotland,khador,TRUE
917,6,0,2016,Ian Campbell,Team Scotland Bru,Kromac 2,2,Scotland,circle,TRUE
918,6,0,2016,David Mace,Team Scotland Bru,Lylyth 3,2,Scotland,legion,TRUE
919,6,0,2016,Nicholas Joyce,Team Scotland Bru,Ossrum 1,2,Scotland,mercenaries,TRUE
920,6,0,2016,Frazer Penman,Team Scotland Bru,Ragnor 1,2,Scotland,trollbloods,TRUE
921,6,1,2016,Alun Evans,Team Wales Crafanc,Kreoss 1,2,Wales,protectorate,TRUE
922,6,1,2016,Scott Hooper-Jones,Team Wales Crafanc,Montador 1,2,Wales,mercenaries,TRUE
923,6,1,2016,Rhys Phillips,Team Wales Crafanc,Helynna 1,2,Wales,retribution,TRUE
924,6,1,2016,Adam Jones,Team Wales Crafanc,Borka 2,2,Wales,trollbloods,TRUE
925,6,0,2016,Ben Jenkins,Team Wales Crafanc,Deneghra 1,2,Wales,cryx,TRUE
926,6,1,2016,Simon Sorensen,Team Denmark Jotunheim,Malekus 1,2,Denmark,protectorate,TRUE
927,6,0,2016,Soren,Team Denmark Jotunheim,Stryker 2,2,Denmark,cygnar,TRUE
928,6,0,2016,Jan D'Souza,Team Denmark Jotunheim,Scaverous 1,2,Denmark,cryx,TRUE
929,6,0,2016,Mikkel Ernst,Team Denmark Jotunheim,Vladimir 2,2,Denmark,khador,TRUE
930,6,0,2016,Benjamin Kierkegaard,Team Denmark Jotunheim,Ossyan 1,2,Denmark,retribution,TRUE
931,6,0,2016,Jan Kleva Ivancic,Team Slovenia,Vladimir 1,2,Slovenia,khador,TRUE
932,6,0,2016,Brin Blatnik,Team Slovenia,Doomshaper 2,2,Slovenia,trollbloods,TRUE
933,6,1,2016,Tomaz Kovacic,Team Slovenia,Caine 2,2,Slovenia,cygnar,TRUE
934,6,0,2016,Jean-Sebastien Imbeau,Team Slovenia,Kreoss 1,2,Slovenia,protectorate,TRUE
935,6,0,2016,Maksimiljan Galos,Team Slovenia,Baldur 1,2,Slovenia,circle,TRUE
936,6,1,2016,Marios Oikonomopoulos,Team Greece Epic,Lylyth 3,2,Greece,legion,TRUE
937,6,1,2016,Andreas Rizopoulos,Team Greece Epic,Rasheth 1,2,Greece,skorne,TRUE
938,6,0,2016,Spyros Karakitsos,Team Greece Epic,Skarre 1,2,Greece,cryx,TRUE
939,6,1,2016,Konstantinos Oikonomopoulos,Team Greece Epic,Sorscha 1,2,Greece,khador,TRUE
940,6,0,2016,Giannis Agoras,Team Greece Epic,Lucant 1,2,Greece,convergence,TRUE
941,6,1,2016,Luke Pollard,Team China Egg Roll,Kromac 2,2,China,circle,TRUE
942,6,0,2016,Guanbo Liu,Team China Egg Roll,Asphyxious 3,2,China,cryx,TRUE
943,6,0,2016,He Jiang,Team China Egg Roll,Madrak 2,2,China,trollbloods,TRUE
944,6,0,2016,Chen Ge,Team China Egg Roll,Amon 1,2,China,protectorate,TRUE
945,6,1,2016,Jason Mcleod,Team China Egg Roll,Arkadius 1,2,China,minions,TRUE
